"term_id","name","slug"
"3361","забруднення повітря","zabrudnennya-povitrya"
"3362","банкомат","bankomat"
"3363","Гацька","gatska"
"3364","народна опозиція","narodna-opozytsiya"
"3365","опозиційний блок","opozytsijnyj-blok"
"3366","мініфільм","minifilm"
"3367","короткометражка","korotkometrazhka"
"3368","послуги","poslugy"
"3369","пасажири","pasazhyry"
"3370","коровіна","korovina"
"3371","Радіо Свобода","radio-svoboda"
"3372","Схеми","shemy"
"3373","п'яниця","pyanytsya"
"3374","виборчі дільниці","vyborchi-dilnytsi"
"3375","поранений","poranenyj"
"3376","травмований","travmovanyj"
"3377","відвідування","vidviduvannya"
"3378","Київська обласна рада","kyyivska-oblasna-rada"
"3379","допомога онкохворим","dopomoga-onkohvorym"
"3380","молодики","molodyky"
"3381","агітаційний намет","agitatsijnyj-namet"
"3382","намет","namet"
"3383","кіберзлочинність","kiberzlochynnist"
"3384","голосування","golosuvannya"
"3385","дільниця","dilnytsya"
"3386","БВФК","bvfk"
"3387","екзит-пол","ekzyt-pol"
"3388","інциденти","intsydenty"
"3389","проведення","provedennya"
"3390","паралельний підрахунок","paralelnyj-pidrahunok"
"3391","Калина","kalyna"
"3392","поліомієліт","poliomiyelit"
"3393","ГРВІ","grvi"
"3394","інфекція","infektsiya"
"3395","захворювання","zahvoryuvannya"
"3396","управління","upravlinnya"
"3397","Табула Раса","tabula-rasa"
"3398","М'юзік-Хол","myuzik-hol"
"3399","мурал","mural"
"3400","психологічна реабілітація","psyhologichna-reabilitatsiya"
"3401","міськвиконком","miskvykonkom"
"3402","зовнішня реклама","zovnishnya-reklama"
"3403","біг-борди","big-bordy"
"3404","дозволи","dozvoly"
"3405","Музика","muzyka"
"3406","Бебі Бум","bebi-bum"
"3407","конультації","konultatsiyi"
"3408","відпрацьовані батарейки","vidpratsovani-batarejky"
"3409","контейнери","kontejnery"
"3410","Єжаков","yezhakov"
"3411","жити по-новому","zhyty-po-novomu"
"3412","оновлення влади","onovlennya-vlady"
"3413","освітлення","osvitlennya"
"3414","воїн","voyin"
"3415","Громадська рада при міліції","gromadska-rada-pry-militsiyi"
"3416","реформа міліції","reforma-militsiyi"
"3417","Відставка Сапожка: за і проти","vidstavka-sapozhka-za-i-proty"
"3418","міськвідділок","miskviddilok"
"3419","реформа","reforma"
"3420","халатність лікарів","halatnist-likariv"
"3421","недбалість лікарів","nedbalist-likariv"
"3422","безкоштовні ліки","bezkoshtovni-liky"
"3423","Новини ДемАльянс","novyny-demalyans"
"3424","вибір реакції","vybir-reaktsiyi"
"3425","Янчинський","yanchynskyj"
"3426","Пастушенко","pastushenko"
"3427","Деконаїдзе","dekonayidze"
"3428","ГО Духовність","go-duhovnist"
"3429","ГО Особлива родина","go-osoblyva-rodyna"
"3430","діти з особливими потребами","dity-z-osoblyvymy-potrebamy"
"3431","експертна оцінка","ekspertna-otsinka"
"3432","санаторій","sanatorij"
"3433","компромат","kompromat"
"3434","антон крамаренко","anton-kramarenko"
"3435","робота","robota"
"3436","Труханів острів","truhaniv-ostriv"
"3437","постійні комісії","postijni-komisiyi"
"3438","поліція охорони","politsiya-ohorony"
"3439","зупинка","zupynka"
"3440","розбій","rozbij"
"3441","молодик","molodyk"
"3442","реабілітація воїнів АТО","reabilitatsiya-voyiniv-ato"
"3443","конкурс на заступників мера","konkurs-na-zastupnykiv-mera"
"3444","2-а позачергова сесія","2-a-pozachergova-sesiya"
"3445","тендерні закупівлі","tenderni-zakupivli"
"3446","кража продуктів","krazha-produktiv"
"3447","ремонти освітніх закладів","remonty-osvitnih-zakladiv"
"3448","бюджет міста 2016","byudzhet-mista-2016"
"3449","електронні петиції","elektronni-petytsiyi"
"3450","гіперактивність у дітей","giperaktyvnist-u-ditej"
"3451","семінар","seminar"
"3452","Лісова казка","lisova-kazka"
"3453","проект рішення","proekt-rishennya"
"3454","безоштовна юридична допомога","bezoshtovna-yurydychna-dopomoga"
"3455","Права людини","prava-lyudyny"
"3456","громадські туалети","gromadski-tualety"
"3457","вбиральні","vbyralni"
"3458","парк ""Юність""","park-yunist"
"3459","парк ім. Т. Шевченка","park-im-t-shevchenka"
"3460","парк ""Приозерний""","park-pryozernyj"
"3461","3 чергова сесія","3-chergova-sesiya"
"3462","друга ріка","druga-rika"
"3463","грубіянство","grubiyanstvo"
"3464","Ващук","vashhuk"
"3465","дитячо-юнацька футбольна школа","dytyacho-yunatska-futbolna-shkola"
"3466","Громадська рада при поліції","gromadska-rada-pry-politsiyi"
"3467","депутатські комісії","deputatski-komisiyi"
"3468","безбар'єрна інфраструктура","bezbaryerna-infrastruktura"
"3469","школа №7","shkola-7"
"3470","правознавство","pravoznavstvo"
"3471","борг","borg"
"3472","розподіл","rozpodil"
"3473","фінанси","finansy"
"3474","Олег Янчинський","oleg-yanchynskyj"
"3475","Руєвіт","ruyevit"
"3476","громадське формування","gromadske-formuvannya"
"3477","1 батальон","1-batalon"
"3478","колектори","kolektory"
"3479","виселення з будинку","vyselennya-z-budynku"
"3480","неповнолітні діти","nepovnolitni-dity"
"3481","кредит","kredyt"
"3482","виставка зброї","vystavka-zbroyi"
"3483","собачі вбиральні","sobachi-vbyralni"
"3484","майданчики для собак","majdanchyky-dlya-sobak"
"3485","3-я чергова сесія","3-ya-chergova-sesiya"
"3486","злочини","zlochyny"
"3487","міськвідділ поліції","miskviddil-politsiyi"
"3488","IV мікрорайон","iv-mikrorajon"
"3489","Делавер","delaver"
"3490","план роботи","plan-roboty"
"3491","грудень 2015","gruden-2015"
"3492","бюджетні слухання","byudzhetni-sluhannya"
"3493","бюджетна комісія","byudzhetna-komisiya"
"3494","державний реєстр","derzhavnyj-reyestr"
"3495","земельні ділянки","zemelni-dilyanky"
"3496","відкриті дані","vidkryti-dani"
"3497","харчування дітей","harchuvannya-ditej"
"3498","вендингові автомати","vendyngovi-avtomaty"
"3499","2 сесія","2-sesiya"
"3500","зрада","zrada"
"3501","4 сесія","4-sesiya"
"3502","бюджет 2016","byudzhet-2016"
"3503","3 сесія","3-sesiya"
"3504","місцеве самоврядування","mistseve-samovryaduvannya"
"3505","місцева рада","mistseva-rada"
"3506","поіменне голосування","poimenne-golosuvannya"
"3507","Рік Кози","rik-kozy"
"3508","міст","mist"
"3509","5 сесія","5-sesiya"
"3510","6 сесія","6-sesiya"
"3511","сесію скасовано","sesiyu-skasovano"
"3512","боєць","boyets"
"3513","Синільник","synilnyk"
"3514","розклад","rozklad"
"3515","Водохреша","vodohresha"
"3516","заходи","zahody"
"3517","грип","gryp"
"3518","пневмонія","pnevmoniya"
"3519","геморагічна пневмонія","gemoragichna-pnevmoniya"
"3520","погода","pogoda"
"3521","машина","mashyna"
"3522","негода","negoda"
"3523","свинячий грип","svynyachyj-gryp"
"3524","H1N1","h1n1"
"3525","рекорд","rekord"
"3526","хворі","hvori"
"3527","техніка","tehnika"
"3528","грейдер","grejder"
"3529","театр","teatr"
"3530","епідемія","epidemiya"
"3531","інклюзивна освіта","inklyuzyvna-osvita"
"3532","секретаріада","sekretariada"
"3533","вільний простір","vilnyj-prostir"
"3534","вбивтво","vbyvtvo"
"3535","стадіон БВУФК","stadion-bvufk"
"3536","переохолодження","pereoholodzhennya"
"3537","онлайн-петиції","onlajn-petytsiyi"
"3538","переходи","perehody"
"3539","Броварська ЦРЛ","brovarska-tsrl"
"3540","геморогічна пневмонія","gemorogichna-pnevmoniya"
"3541","обезболюючі","obezbolyuyuchi"
"3542","наркотичні анальгетики","narkotychni-analgetyky"
"3543","автопарк міськради","avtopark-miskrady"
"3544","заробітна плата","zarobitna-plata"
"3545","водохрещення","vodohreshhennya"
"3546","УПЦ МП","upts-mp"
"3547","Баба-Мірзоєва","baba-mirzoyeva"
"3548","театр для діалогу","teatr-dlya-dialogu"
"3549","театр пригноблених","teatr-prygnoblenyh"
"3550","РПЛ","rpl"
"3551","Резнік","reznik"
"3552","Здоровець","zdorovets"
"3553","продукти харчування","produkty-harchuvannya"
"3554","День Собоності","den-sobonosti"
"3555","очищення","ochyshhennya"
"3556","колекція","kolektsiya"
"3557","медичні маски","medychni-masky"
"3558","аптеки","apteky"
"3559","антивірусні препарати","antyvirusni-preparaty"
"3560","шитий","shytyj"
"3561","ціна","tsina"
"3562","Буличов","bulychov"
"3563","Кочубей","kochubej"
"3564","ялинки","yalynky"
"3565","утилізація КП ""Бровари-благоустрій""","utylizatsiya-kp-brovary-blagoustrij"
"3566","електроенергія","elektroenergiya"
"3567","показники","pokaznyky"
"3568","сервіс","servis"
"3569","борги","borgy"
"3570","реабілітація","reabilitatsiya"
"3571","Корнієць","korniyets"
"3572","Губін","gubin"
"3573","Наливайченко","nalyvajchenko"
"3574","каратнин","karatnyn"
"3575","помешкання","pomeshkannya"
"3576","виконавча служба","vykonavcha-sluzhba"
"3577","квартира","kvartyra"
"3578","онлайн-приймальня","onlajn-pryjmalnya"
"3579","приватні заклади","pryvatni-zaklady"
"3580","ліцензії","litsenziyi"
"3581","ліцензування","litsenzuvannya"
"3582","домашня освіта","domashnya-osvita"
"3583","хоумскулінг","houmskuling"
"3584","броварські хоумскулери","brovarski-houmskulery"
"3585","Комаровський","komarovskyj"
"3586","Трибуна","trybuna"
"3587","7 сесія","7-sesiya"
"3588","Анастасія Комлікова","anastasiya-komlikova"
"3589","композитор","kompozytor"
"3590","пісні","pisni"
